id,event_id,minute,second,team_id,team_name,player_id,x,y,end_x,end_y,is_touch,is_shot,is_goal,type,outcome,period,name,shirt_no,position
2744738187,240,19,6,36,Leverkusen,392644,34.6,8.2,,,False,False,False,Aerial,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744738199,183,19,6,26,Liverpool,301455,65.4,91.8,,,False,False,False,Aerial,Unsuccessful,FirstHalf,Kostas Tsimikas,21,DL
2744738251,241,19,6,36,Leverkusen,392644,31.2,12.0,42.1,18.5,True,False,False,Pass,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744738289,242,19,10,36,Leverkusen,299684,49.1,20.3,71.5,51.1,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744738317,243,19,13,36,Leverkusen,384000,71.5,51.1,75.5,46.6,True,False,False,Pass,Unsuccessful,FirstHalf,Victor Boniface,22,FW
2744738339,184,19,14,26,Liverpool,345957,26.3,53.9,,,True,False,False,BlockedPass,Successful,FirstHalf,Ibrahima Konaté,5,DC
2744738549,244,19,21,36,Leverkusen,394786,70.9,46.0,86.5,15.3,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744738581,245,19,29,36,Leverkusen,299684,77.5,22.4,64.5,36.4,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744738597,246,19,31,36,Leverkusen,134946,64.5,36.4,67.3,42.9,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744738603,247,19,32,36,Leverkusen,280663,67.3,42.9,63.2,37.0,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744738641,248,19,34,36,Leverkusen,134946,63.2,37.0,64.5,9.1,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744738679,249,19,36,36,Leverkusen,369446,64.5,9.1,71.0,30.5,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744738711,250,19,38,36,Leverkusen,394786,71.0,30.5,85.0,21.3,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744738733,251,19,40,36,Leverkusen,89401,86.0,23.7,87.0,42.1,True,False,False,Pass,Unsuccessful,FirstHalf,Granit Xhaka,34,MC
2744738767,185,19,41,26,Liverpool,345957,9.6,57.0,10.0,100.0,True,False,False,Clearance,Successful,FirstHalf,Ibrahima Konaté,5,DC
2744738849,253,19,48,36,Leverkusen,89401,89.0,0.0,87.8,13.8,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744738861,254,19,49,36,Leverkusen,394786,87.8,12.9,87.7,6.4,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744738891,255,19,50,36,Leverkusen,89401,87.7,6.4,83.3,15.5,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744738907,256,19,51,36,Leverkusen,299684,83.3,15.5,86.8,18.2,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744738921,257,19,51,36,Leverkusen,394786,86.8,18.2,71.7,27.2,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744738999,258,19,53,36,Leverkusen,134946,70.2,27.2,71.3,8.8,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744739017,259,19,55,36,Leverkusen,369446,71.3,8.8,77.9,15.9,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744739043,260,19,57,36,Leverkusen,299684,77.9,15.9,75.4,31.0,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744739065,261,19,59,36,Leverkusen,394786,75.4,31.0,91.1,35.9,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744739087,262,20,1,36,Leverkusen,392644,90.7,36.8,,,True,False,False,BallTouch,Unsuccessful,FirstHalf,Jeremie Frimpong,30,DMR
2744739111,187,20,2,26,Liverpool,322176,2.2,54.5,,,False,False,False,KeeperPickup,Successful,FirstHalf,Caoimhín Kelleher,62,GK
2744739657,190,20,33,26,Liverpool,322176,15.4,48.8,68.4,20.1,True,False,False,Pass,Unsuccessful,FirstHalf,Caoimhín Kelleher,62,GK
2744739679,263,20,37,36,Leverkusen,404832,31.5,82.6,,,False,False,False,Aerial,Successful,FirstHalf,Piero Hincapié,3,DC
2744739713,191,20,37,26,Liverpool,108226,68.5,17.4,,,False,False,False,Aerial,Unsuccessful,FirstHalf,Mohamed Salah,11,FWR
2744739741,264,20,37,36,Leverkusen,404832,31.1,87.1,41.7,97.0,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744739745,265,20,39,36,Leverkusen,107252,41.7,97.0,,,False,False,False,BallRecovery,Successful,FirstHalf,Álex Grimaldo,20,DML
2744739793,266,20,41,36,Leverkusen,107252,40.9,96.1,40.2,85.1,True,False,False,Pass,Successful,FirstHalf,Álex Grimaldo,20,DML
2744739815,267,20,43,36,Leverkusen,280663,40.3,83.3,36.8,72.4,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744739831,268,20,44,36,Leverkusen,89401,36.8,72.4,41.4,75.8,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744739893,269,20,45,36,Leverkusen,280663,41.4,75.8,34.9,71.4,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744739943,270,20,50,36,Leverkusen,89401,36.4,68.1,29.3,51.0,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744739979,271,20,52,36,Leverkusen,134946,28.7,49.3,27.9,28.3,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744740017,272,20,55,36,Leverkusen,369446,25.9,23.4,33.4,7.6,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744740065,273,20,57,36,Leverkusen,392644,33.4,7.6,37.6,27.5,True,False,False,Pass,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744740097,274,20,59,36,Leverkusen,89401,37.6,27.5,57.9,32.2,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744740139,275,21,1,36,Leverkusen,394786,57.9,32.2,68.4,12.0,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744740201,276,21,3,36,Leverkusen,392644,74.0,14.3,87.9,40.6,True,False,False,Pass,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744740209,277,21,6,36,Leverkusen,384000,97.4,32.1,,,True,True,False,MissedShots,Successful,FirstHalf,Victor Boniface,22,FW
2744740897,193,21,52,26,Liverpool,322176,4.6,49.6,27.8,32.7,True,False,False,Pass,Successful,FirstHalf,Caoimhín Kelleher,62,GK
2744740961,194,21,54,26,Liverpool,363884,29.8,32.7,29.2,16.4,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744740999,195,22,1,26,Liverpool,318871,40.6,16.2,51.7,3.8,True,False,False,Pass,Successful,FirstHalf,Trent Alexander-Arnold,66,DR
2744741115,196,22,4,26,Liverpool,108226,43.9,6.2,32.0,26.4,True,False,False,Pass,Successful,FirstHalf,Mohamed Salah,11,FWR
2744741165,197,22,7,26,Liverpool,345957,38.1,38.5,39.2,62.4,True,False,False,Pass,Successful,FirstHalf,Ibrahima Konaté,5,DC
2744741187,198,22,10,26,Liverpool,95408,43.0,68.1,56.6,92.6,True,False,False,Pass,Successful,FirstHalf,Virgil van Dijk,4,DC
2744741255,199,22,12,26,Liverpool,301455,56.4,92.4,53.5,69.3,True,False,False,Pass,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744741289,200,22,17,26,Liverpool,363884,51.2,47.3,60.1,42.4,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744741325,201,22,19,26,Liverpool,318871,60.3,43.0,66.1,46.3,True,False,False,Pass,Successful,FirstHalf,Trent Alexander-Arnold,66,DR
2744741331,202,22,20,26,Liverpool,377168,71.3,45.4,,,True,False,False,BallTouch,Unsuccessful,FirstHalf,Luis Díaz,7,FW
2744741353,279,22,22,36,Leverkusen,369446,25.4,77.9,,,False,False,False,BallRecovery,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744741399,280,22,23,36,Leverkusen,369446,32.9,73.3,46.1,88.2,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744741403,281,22,26,36,Leverkusen,107252,46.1,88.2,41.7,76.9,True,False,False,Pass,Successful,FirstHalf,Álex Grimaldo,20,DML
2744741445,282,22,28,36,Leverkusen,369446,41.6,76.4,33.3,61.5,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744741465,283,22,30,36,Leverkusen,134946,33.3,60.2,51.6,43.8,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744741471,284,22,31,36,Leverkusen,299684,51.7,43.3,52.9,49.2,True,False,False,Pass,Unsuccessful,FirstHalf,Exequiel Palacios,25,MC
2744741489,203,22,32,26,Liverpool,363884,45.1,56.3,,,False,False,False,BallRecovery,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744741555,204,22,37,26,Liverpool,363884,54.6,69.4,59.1,66.0,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744741591,205,22,38,26,Liverpool,345319,59.1,66.0,54.1,67.8,True,False,False,Pass,Successful,FirstHalf,Alexis Mac Allister,10,MC
2744741625,206,22,40,26,Liverpool,363884,51.4,66.3,53.5,41.2,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744741683,207,22,42,26,Liverpool,355354,61.0,30.3,76.9,5.9,True,False,False,Pass,Successful,FirstHalf,Curtis Jones,17,MC
2744741693,208,22,46,26,Liverpool,108226,84.8,17.1,,,True,False,False,TakeOn,Unsuccessful,FirstHalf,Mohamed Salah,11,FWR
2744741727,285,22,47,36,Leverkusen,107252,15.2,82.9,,,True,False,False,Tackle,Successful,FirstHalf,Álex Grimaldo,20,DML
2744741757,286,22,47,36,Leverkusen,404832,11.6,77.9,25.3,70.8,True,False,False,Clearance,Successful,FirstHalf,Piero Hincapié,3,DC
2744741775,209,22,51,26,Liverpool,363884,74.6,22.8,69.5,15.2,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744741791,210,22,52,26,Liverpool,318871,69.4,17.0,56.7,29.7,True,False,False,Pass,Successful,FirstHalf,Trent Alexander-Arnold,66,DR
2744741861,211,22,55,26,Liverpool,345957,57.6,29.5,66.2,13.7,True,False,False,Pass,Successful,FirstHalf,Ibrahima Konaté,5,DC
2744741877,212,22,57,26,Liverpool,363884,66.8,18.9,70.5,28.6,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744741885,213,22,59,26,Liverpool,318871,75.1,30.1,,,True,True,False,SavedShot,Successful,FirstHalf,Trent Alexander-Arnold,66,DR
2744741909,288,22,59,36,Leverkusen,134946,17.1,63.7,,,True,False,False,Save,Successful,FirstHalf,Jonathan Tah,4,DC
2744742083,215,23,9,26,Liverpool,108226,95.0,0.0,89.1,24.3,True,False,False,Pass,Successful,FirstHalf,Mohamed Salah,11,FWR
2744742113,216,23,13,26,Liverpool,355354,87.9,20.0,70.4,12.5,True,False,False,Pass,Successful,FirstHalf,Curtis Jones,17,MC
2744742173,217,23,16,26,Liverpool,363884,70.6,13.5,77.0,5.9,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744742207,218,23,19,26,Liverpool,355354,75.4,12.3,71.6,24.7,True,False,False,Pass,Successful,FirstHalf,Curtis Jones,17,MC
2744742261,219,23,22,26,Liverpool,363884,72.5,26.5,77.2,25.5,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744742269,220,23,24,26,Liverpool,355354,83.6,25.6,92.6,15.5,True,False,False,Pass,Unsuccessful,FirstHalf,Curtis Jones,17,MC
2744742281,290,23,27,36,Leverkusen,107252,6.4,91.2,,,False,False,False,BallRecovery,Successful,FirstHalf,Álex Grimaldo,20,DML
2744742363,291,23,29,36,Leverkusen,107252,6.8,91.6,55.0,100.0,True,False,False,Pass,Unsuccessful,FirstHalf,Álex Grimaldo,20,DML
2744742527,222,23,39,26,Liverpool,363884,44.4,0.0,52.3,8.6,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744742541,223,23,39,26,Liverpool,355354,55.8,11.0,67.4,5.8,True,False,False,Pass,Successful,FirstHalf,Curtis Jones,17,MC
2744742569,293,23,44,36,Leverkusen,369446,12.4,64.4,,,False,False,False,Aerial,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744742573,224,23,42,26,Liverpool,318871,68.6,6.1,86.2,36.6,True,False,False,Pass,Unsuccessful,FirstHalf,Trent Alexander-Arnold,66,DR
2744742581,225,23,44,26,Liverpool,377168,87.6,35.6,,,False,False,False,Aerial,Unsuccessful,FirstHalf,Luis Díaz,7,FW
2744742589,294,23,44,36,Leverkusen,369446,9.9,66.3,21.5,68.1,True,False,False,Clearance,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744742605,295,23,46,36,Leverkusen,280663,21.6,67.8,,,False,False,False,BallRecovery,Successful,FirstHalf,Aleix García,24,MC
2744742633,296,23,46,36,Leverkusen,280663,21.6,67.8,25.9,53.1,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744742637,297,23,48,36,Leverkusen,299684,26.9,51.9,,,True,False,False,Foul,Successful,FirstHalf,Exequiel Palacios,25,MC
2744742647,226,23,48,26,Liverpool,377168,73.1,48.1,,,False,False,False,Foul,Unsuccessful,FirstHalf,Luis Díaz,7,FW
2744742903,298,24,3,36,Leverkusen,369446,26.3,40.7,25.4,53.2,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744742917,299,24,5,36,Leverkusen,134946,25.4,53.2,27.9,71.1,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744742923,300,24,6,36,Leverkusen,404832,27.9,71.1,24.5,52.3,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744742949,301,24,9,36,Leverkusen,134946,24.5,52.3,25.9,35.6,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744742967,302,24,11,36,Leverkusen,369446,25.9,35.6,30.8,23.0,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744742977,303,24,13,36,Leverkusen,299684,30.8,23.0,36.7,19.2,True,False,False,Pass,Unsuccessful,FirstHalf,Exequiel Palacios,25,MC
2744742999,227,24,13,26,Liverpool,301455,64.7,89.9,,,True,False,False,BlockedPass,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744743033,228,24,14,26,Liverpool,352825,65.9,93.2,,,True,False,False,BallTouch,Unsuccessful,FirstHalf,Cody Gakpo,18,FWL
2744743257,305,24,30,36,Leverkusen,392644,31.8,0.0,23.8,6.1,True,False,False,Pass,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744743295,306,24,31,36,Leverkusen,369446,23.8,6.1,26.2,16.5,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744743333,307,24,32,36,Leverkusen,89401,26.2,16.5,6.7,23.7,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744743365,308,24,36,36,Leverkusen,134946,6.7,23.7,3.0,49.3,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744743389,309,24,38,36,Leverkusen,64846,3.0,49.3,11.8,44.7,True,False,False,Pass,Successful,FirstHalf,Lukás Hrádecky,1,GK
2744743413,310,24,39,36,Leverkusen,280663,11.8,44.7,4.5,27.3,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744743479,311,24,41,36,Leverkusen,134946,4.6,27.2,22.2,27.6,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744743541,312,24,47,36,Leverkusen,89401,24.4,47.4,35.4,85.7,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744743607,313,24,49,36,Leverkusen,394786,35.6,85.7,55.9,84.4,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744743649,314,24,54,36,Leverkusen,404832,59.0,88.5,69.7,66.9,True,False,False,Pass,Unsuccessful,FirstHalf,Piero Hincapié,3,DC
2744743731,230,24,55,26,Liverpool,95408,22.6,33.0,52.7,7.6,True,False,False,Clearance,Successful,FirstHalf,Virgil van Dijk,4,DC
2744743739,231,25,0,26,Liverpool,108226,50.4,9.8,,,True,False,False,Foul,Successful,FirstHalf,Mohamed Salah,11,FWR
2744743767,315,25,0,36,Leverkusen,280663,49.6,90.2,,,False,False,False,Foul,Unsuccessful,FirstHalf,Aleix García,24,MC
2744743845,316,25,5,36,Leverkusen,280663,0.0,0.0,,,False,False,False,Card,Successful,FirstHalf,Aleix García,24,MC
2744744391,232,25,36,26,Liverpool,318871,51.8,5.2,39.5,33.1,True,False,False,Pass,Successful,FirstHalf,Trent Alexander-Arnold,66,DR
2744744427,233,25,40,26,Liverpool,345957,39.2,34.9,47.3,41.3,True,False,False,Pass,Successful,FirstHalf,Ibrahima Konaté,5,DC
2744744521,234,25,42,26,Liverpool,363884,46.5,47.8,36.8,63.6,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744744533,235,25,46,26,Liverpool,95408,45.6,71.7,52.8,76.6,True,False,False,Pass,Unsuccessful,FirstHalf,Virgil van Dijk,4,DC
2744744543,317,25,47,36,Leverkusen,299684,43.5,32.8,,,True,False,False,BallTouch,Successful,FirstHalf,Exequiel Palacios,25,MC
2744744655,236,25,51,26,Liverpool,301455,36.4,80.8,23.8,58.4,True,False,False,Pass,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744744671,237,25,56,26,Liverpool,322176,24.6,49.0,32.1,50.9,True,False,False,Pass,Successful,FirstHalf,Caoimhín Kelleher,62,GK
2744744709,238,25,57,26,Liverpool,363884,30.6,51.2,17.9,50.7,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744744793,239,25,59,26,Liverpool,322176,18.1,50.7,23.7,94.5,True,False,False,Pass,Successful,FirstHalf,Caoimhín Kelleher,62,GK
2744744853,240,26,3,26,Liverpool,301455,23.8,94.5,31.7,81.5,True,False,False,Pass,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744744881,241,26,4,26,Liverpool,363884,33.7,81.8,41.8,93.8,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744744927,242,26,7,26,Liverpool,345319,45.7,93.5,53.6,73.8,True,False,False,Pass,Successful,FirstHalf,Alexis Mac Allister,10,MC
2744745037,243,26,9,26,Liverpool,377168,53.7,69.9,92.2,4.3,True,False,False,Pass,Successful,FirstHalf,Luis Díaz,7,FW
2744745063,244,26,17,26,Liverpool,108226,96.1,17.9,92.0,44.6,True,False,False,Pass,Unsuccessful,FirstHalf,Mohamed Salah,11,FWR
2744745069,318,26,18,36,Leverkusen,134946,6.1,66.2,13.2,47.1,True,False,False,Clearance,Successful,FirstHalf,Jonathan Tah,4,DC
2744745089,245,26,19,26,Liverpool,345319,86.3,52.6,,,True,True,False,SavedShot,Successful,FirstHalf,Alexis Mac Allister,10,MC
2744745115,319,26,19,36,Leverkusen,89401,11.0,47.7,,,True,False,False,Save,Successful,FirstHalf,Granit Xhaka,34,MC
2744745183,320,26,21,36,Leverkusen,394786,29.7,65.3,22.6,63.2,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744745209,321,26,23,36,Leverkusen,299684,22.6,63.2,28.7,74.6,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744745247,322,26,24,36,Leverkusen,394786,28.5,74.6,38.7,100.0,True,False,False,Pass,Unsuccessful,FirstHalf,Florian Wirtz,10,FW
2744745335,247,26,32,26,Liverpool,318871,62.3,0.0,44.2,11.1,True,False,False,Pass,Successful,FirstHalf,Trent Alexander-Arnold,66,DR
2744745377,248,26,35,26,Liverpool,345957,46.7,18.6,44.6,44.5,True,False,False,Pass,Successful,FirstHalf,Ibrahima Konaté,5,DC
2744745399,249,26,38,26,Liverpool,95408,45.0,50.1,52.5,71.7,True,False,False,Pass,Successful,FirstHalf,Virgil van Dijk,4,DC
2744745453,250,26,40,26,Liverpool,301455,54.5,75.1,72.4,96.0,True,False,False,Pass,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744745513,251,26,44,26,Liverpool,352825,73.0,92.1,67.8,92.1,True,False,False,Pass,Successful,FirstHalf,Cody Gakpo,18,FWL
2744745533,252,26,47,26,Liverpool,377168,68.8,84.8,68.5,75.6,True,False,False,Pass,Successful,FirstHalf,Luis Díaz,7,FW
2744745619,253,26,48,26,Liverpool,345319,68.5,75.6,67.1,84.8,True,False,False,Pass,Successful,FirstHalf,Alexis Mac Allister,10,MC
2744745667,254,26,52,26,Liverpool,377168,63.5,83.0,52.7,26.5,True,False,False,Pass,Successful,FirstHalf,Luis Díaz,7,FW
2744745769,255,26,56,26,Liverpool,345957,57.6,26.5,76.9,10.0,True,False,False,Pass,Successful,FirstHalf,Ibrahima Konaté,5,DC
2744745777,256,27,0,26,Liverpool,108226,80.4,18.3,82.8,22.4,True,False,False,Pass,Unsuccessful,FirstHalf,Mohamed Salah,11,FWR
2744745783,324,27,0,36,Leverkusen,404832,18.2,86.9,,,True,False,False,BallTouch,Successful,FirstHalf,Piero Hincapié,3,DC
2744745831,257,27,2,26,Liverpool,377168,81.8,48.8,86.5,35.7,True,False,False,Pass,Unsuccessful,FirstHalf,Luis Díaz,7,FW
2744745939,258,27,6,26,Liverpool,95408,52.5,54.3,47.5,72.3,True,False,False,Pass,Successful,FirstHalf,Virgil van Dijk,4,DC
2744745977,259,27,9,26,Liverpool,301455,46.2,73.0,36.5,65.1,True,False,False,Pass,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744745995,260,27,12,26,Liverpool,95408,37.3,64.9,41.8,77.2,True,False,False,Pass,Successful,FirstHalf,Virgil van Dijk,4,DC
2744746047,261,27,14,26,Liverpool,301455,41.8,77.2,45.4,66.1,True,False,False,Pass,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744746145,262,27,18,26,Liverpool,363884,60.3,67.9,74.3,87.7,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744746155,325,27,3,36,Leverkusen,134946,15.4,65.6,46.6,49.5,True,False,False,Clearance,Successful,FirstHalf,Jonathan Tah,4,DC
2744746157,263,27,23,26,Liverpool,352825,81.0,73.9,74.0,59.9,True,False,False,Pass,Unsuccessful,FirstHalf,Cody Gakpo,18,FWL
2744746167,326,27,24,36,Leverkusen,394786,25.1,45.1,,,True,False,False,Interception,Successful,FirstHalf,Florian Wirtz,10,FW
2744746171,327,27,25,36,Leverkusen,394786,24.9,44.8,,,False,False,False,BallRecovery,Successful,FirstHalf,Florian Wirtz,10,FW
2744746187,328,27,26,36,Leverkusen,394786,24.9,44.8,31.1,50.1,True,False,False,Pass,Unsuccessful,FirstHalf,Florian Wirtz,10,FW
2744746205,264,27,26,26,Liverpool,363884,69.1,59.3,,,True,False,False,BallTouch,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744746285,265,27,34,26,Liverpool,345957,34.1,16.5,,,False,False,False,BallRecovery,Successful,FirstHalf,Ibrahima Konaté,5,DC
2744746339,266,27,35,26,Liverpool,345957,35.9,18.0,44.2,28.5,True,False,False,Pass,Successful,FirstHalf,Ibrahima Konaté,5,DC
2744746389,267,27,38,26,Liverpool,318871,45.6,30.1,53.9,43.0,True,False,False,Pass,Successful,FirstHalf,Trent Alexander-Arnold,66,DR
2744746451,268,27,42,26,Liverpool,363884,65.9,35.1,77.1,36.0,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744746485,269,27,46,26,Liverpool,355354,71.2,50.1,67.9,79.0,True,False,False,Pass,Successful,FirstHalf,Curtis Jones,17,MC
2744746523,270,27,48,26,Liverpool,301455,67.6,81.8,79.4,89.9,True,False,False,Pass,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744746555,271,27,51,26,Liverpool,352825,80.0,82.7,100.0,33.0,True,False,False,Pass,Unsuccessful,FirstHalf,Cody Gakpo,18,FWL
2744746745,330,26,22,36,Leverkusen,299684,20.5,55.6,,,False,False,False,BallRecovery,Successful,FirstHalf,Exequiel Palacios,25,MC
2744747351,331,28,38,36,Leverkusen,64846,3.7,53.1,59.0,73.7,True,False,False,Pass,Unsuccessful,FirstHalf,Lukás Hrádecky,1,GK
2744747361,332,28,41,36,Leverkusen,384000,58.8,75.5,,,False,False,False,Aerial,Unsuccessful,FirstHalf,Victor Boniface,22,FW
2744747369,273,28,41,26,Liverpool,345957,41.2,24.5,,,False,False,False,Aerial,Successful,FirstHalf,Ibrahima Konaté,5,DC
2744747385,274,28,41,26,Liverpool,345957,39.6,20.7,42.0,0.0,True,False,False,Pass,Unsuccessful,FirstHalf,Ibrahima Konaté,5,DC
2744747521,334,28,52,36,Leverkusen,107252,57.0,100.0,56.9,93.6,True,False,False,Pass,Successful,FirstHalf,Álex Grimaldo,20,DML
2744747545,335,28,53,36,Leverkusen,280663,56.9,93.6,59.7,97.2,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744747553,336,28,54,36,Leverkusen,107252,59.5,96.9,54.9,91.0,True,False,False,Pass,Unsuccessful,FirstHalf,Álex Grimaldo,20,DML
2744747565,276,28,54,26,Liverpool,355354,45.5,3.7,,,True,False,False,Interception,Successful,FirstHalf,Curtis Jones,17,MC
2744747863,338,29,12,36,Leverkusen,107252,56.7,100.0,56.7,87.3,True,False,False,Pass,Successful,FirstHalf,Álex Grimaldo,20,DML
2744747933,339,29,12,36,Leverkusen,89401,56.7,87.3,57.2,94.8,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744747971,340,29,16,36,Leverkusen,107252,59.8,92.1,70.8,100.0,True,False,False,Pass,Unsuccessful,FirstHalf,Álex Grimaldo,20,DML
2744748159,279,29,27,26,Liverpool,318871,28.9,0.0,36.3,9.8,True,False,False,Pass,Successful,FirstHalf,Trent Alexander-Arnold,66,DR
2744748233,280,29,29,26,Liverpool,355354,39.9,11.4,51.7,2.8,True,False,False,Pass,Successful,FirstHalf,Curtis Jones,17,MC
2744748275,281,29,32,26,Liverpool,108226,52.7,6.8,40.7,4.6,True,False,False,Pass,Successful,FirstHalf,Mohamed Salah,11,FWR
2744748313,282,29,34,26,Liverpool,318871,39.7,11.0,32.7,50.6,True,False,False,Pass,Successful,FirstHalf,Trent Alexander-Arnold,66,DR
2744748341,283,29,38,26,Liverpool,95408,39.7,58.4,57.1,83.6,True,False,False,Pass,Successful,FirstHalf,Virgil van Dijk,4,DC
2744748367,284,29,39,26,Liverpool,301455,58.3,83.9,59.8,71.5,True,False,False,Pass,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744748469,285,29,41,26,Liverpool,345319,59.8,74.7,40.1,81.4,True,False,False,Pass,Successful,FirstHalf,Alexis Mac Allister,10,MC
2744748491,286,29,47,26,Liverpool,95408,40.1,71.4,48.9,68.5,True,False,False,Pass,Successful,FirstHalf,Virgil van Dijk,4,DC
2744748515,287,29,49,26,Liverpool,363884,56.1,66.7,67.3,66.1,True,False,False,Pass,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744748577,288,29,50,26,Liverpool,355354,64.6,65.5,,,True,False,False,Foul,Successful,FirstHalf,Curtis Jones,17,MC
2744748585,344,29,50,36,Leverkusen,369446,35.4,34.5,,,False,False,False,Foul,Unsuccessful,FirstHalf,Edmond Tapsoba,12,DC
2744748781,289,30,4,26,Liverpool,345319,62.2,68.7,52.8,59.7,True,False,False,Pass,Successful,FirstHalf,Alexis Mac Allister,10,MC
