,Player,Age,League,Position,Team,Birth country,Non-penalty goals per 90,npxG per 90,"Successful dribbles, %","Goal conversion, %",Touches in box per 90,"Accurate short / medium passes, %",Passes per 90,Shot assists per 90,xA per 90,Assists per 90,Second assists per 90,Third assists per 90,Progressive passes per 90,Progressive runs per 90,"Duels won, %",pAdj Tkl+Int per 90,Successful defensive actions per 90,PAdj Sliding tackles,"Defensive duels won, %",Fouls per 90,Cards per 90,Shots blocked per 90,PAdj Interceptions,"Aerial duels won, %","Accurate long passes, %","1st, 2nd, 3rd assists",Conceded goals per 90,Prevented goals per 90,Shots against per 90,"Save rate, %",Exits per 90,Passes,"Long Pass
Cmp %","% of Passes
Being Short","% of Passes
Being Lateral","Received
Passes",Goals prevented %,"Accurate passes, %",Shots per 90,"Accurate crosses, %",Smart passes per 90,xA per Shot Assist,Accelerations per 90,Aerial duels won per 90,Fouls suffered per 90,npxG per shot,Crosses per 90
28,S. Diarra,24,Eliteserien 2024,CF,Haugesund,Mali,0.5169491525423728,0.6271186440677966,0.0847457627118644,0.4745762711864407,0.4745762711864407,0.2033898305084746,0.03389830508474576,0.1864406779661017,0.06779661016949153,0.3728813559322034,0.3050847457627119,0.3983050847457627,0.06779661016949153,0.1694915254237288,0.3220338983050847,0.576271186440678,0.3220338983050847,0.1864406779661017,0.15254237288135594,0.2033898305084746,0.016949152542372836,0.788135593220339,0.635593220338983,0.9661016949152542,0.6694915254237288,0.22033898305084745,0.4915254237288136,0.5084745762711864,0.8389830508474576,0.8135593220338984,0.5084745762711864,0.03389830508474576,0.6694915254237288,0.5084745762711864,0.576271186440678,0.01694915254237288,0.5084745762711864,0.23728813559322035,0.4491525423728814,0.06779661016949153,0.1271186440677966,0.0847457627118644,0.17796610169491525,0.9491525423728814,0.19491525423728814,0.6271186440677966,0.07627118644067797
29,J. Dunsby,24,Eliteserien 2024,"RWF, RW",Sandefjord,Norway,0.3305084745762712,0.4745762711864407,0.5423728813559322,0.22033898305084745,0.5254237288135594,0.7627118644067796,0.6440677966101694,0.7627118644067796,0.8389830508474576,0.788135593220339,0.6610169491525424,0.3983050847457627,0.7966101694915254,0.8135593220338984,0.8305084745762712,0.864406779661017,0.8983050847457628,1,0.4576271186440678,0.23728813559322037,0.06779661016949157,0.3135593220338983,0.6779661016949152,0.9491525423728814,0.7966101694915254,0.7203389830508474,0.4915254237288136,0.5084745762711864,0.15254237288135597,0.05084745762711865,0.5084745762711864,0.6440677966101694,0.7966101694915254,0.5084745762711864,0.1016949152542373,0.711864406779661,0.5084745762711864,0.4576271186440678,0.6101694915254238,0.4067796610169492,0.8389830508474576,0.864406779661017,0.4745762711864407,0.4915254237288136,1,0.288135593220339,0.8813559322033898
30,E. Marković,25,Eliteserien 2024,"LWF, LW, RWF",Sandefjord,Norway,0.3305084745762712,0.22033898305084745,0.711864406779661,0.2711864406779661,0.6186440677966102,0.9661016949152542,0.7796610169491526,0.8813559322033898,0.8728813559322034,0.6779661016949152,0.3050847457627119,0.9152542372881356,0.847457627118644,0.9152542372881356,0.711864406779661,0.3389830508474576,0.7288135593220338,0.3813559322033898,0.847457627118644,0.771186440677966,0.711864406779661,0.5677966101694916,0.4067796610169492,0.0847457627118644,0.8305084745762712,0.6864406779661016,0.4915254237288136,0.5084745762711864,0.016949152542372836,0.06779661016949153,0.5084745762711864,0.7796610169491526,0.8305084745762712,0.5084745762711864,0.05084745762711865,0.7966101694915254,0.5084745762711864,0.8305084745762712,0.7372881355932204,0.6440677966101694,0.4152542372881356,0.5423728813559322,0.9661016949152542,0.1016949152542373,0.2966101694915254,0.11864406779661017,0.9491525423728814
31,J. Eskesen,25,Eliteserien 2024,"AMF, LCMF, LDMF",Haugesund,Denmark,0.1694915254237288,0.11864406779661017,0.3728813559322034,0.2542372881355932,0.01694915254237288,0.9491525423728814,0.9491525423728814,0.8983050847457628,0.8983050847457628,0.788135593220339,0.3050847457627119,0.9491525423728814,0.9152542372881356,0.5932203389830508,0.9830508474576272,1,0.9830508474576272,0.9830508474576272,0.7627118644067796,0.4576271186440678,0.4152542372881356,0.9745762711864406,1,0.7542372881355932,0.7288135593220338,0.7457627118644068,0.4915254237288136,0.5084745762711864,0.6101694915254237,0.2542372881355932,0.5084745762711864,0.9491525423728814,0.7288135593220338,0.5084745762711864,0.423728813559322,0.9491525423728814,0.5084745762711864,0.9491525423728814,0.2033898305084746,0.6779661016949152,0.5847457627118644,0.4915254237288136,0.559322033898305,0.6440677966101694,0.8813559322033898,0.2711864406779661,0.6779661016949152
32,J. Hauge,25,Eliteserien 2024,"LWF, CF",Bodø / Glimt,Norway,0.6440677966101694,0.5254237288135594,0.4915254237288136,0.6016949152542372,0.9661016949152542,0.9152542372881356,0.9830508474576272,0.9322033898305084,0.9661016949152542,0.7288135593220338,0.9661016949152542,0.8220338983050848,0.9661016949152542,0.9322033898305084,0.8135593220338984,0.22033898305084745,0.3813559322033898,0.0847457627118644,0.9152542372881356,0.8983050847457628,0.4576271186440678,0.1271186440677966,0.2711864406779661,0.4406779661016949,0.7796610169491526,0.9491525423728814,0.4915254237288136,0.5084745762711864,0.0847457627118644,0.3898305084745763,0.5084745762711864,0.9830508474576272,0.7796610169491526,0.5084745762711864,0.3389830508474576,1,0.5084745762711864,0.8983050847457628,0.635593220338983,0.423728813559322,0.9830508474576272,0.9152542372881356,0.7288135593220338,0.17796610169491525,0.5423728813559322,0.3559322033898305,0.9322033898305084
33,P. Guèye,25,Eliteserien 2024,"CF, LWF, RW",Kristiansund,Senegal,0.7033898305084746,0.6949152542372882,0.4406779661016949,0.7372881355932204,0.4491525423728814,0.3389830508474576,0.2711864406779661,0.3050847457627119,0.3135593220338983,0.5,0.3050847457627119,0.3983050847457627,0.4067796610169492,0.7627118644067796,0.4406779661016949,0.6101694915254238,0.5423728813559322,0.23728813559322035,0.03389830508474576,0.05084745762711862,0.1271186440677966,0.1271186440677966,0.635593220338983,0.9152542372881356,0.711864406779661,0.3050847457627119,0.4915254237288136,0.5084745762711864,0.2033898305084746,0.6949152542372882,0.5084745762711864,0.2711864406779661,0.711864406779661,0.5084745762711864,0.4406779661016949,0.3728813559322034,0.5084745762711864,0.4915254237288136,0.3220338983050847,0.559322033898305,0.6186440677966102,0.3559322033898305,0.7457627118644068,0.9322033898305084,0.5254237288135594,0.8305084745762712,0.1864406779661017
34,B. Njie,26,Eliteserien 2024,"LWF, LW, CF",Odds,Norway,0.3305084745762712,0.3050847457627119,0.9152542372881356,0.711864406779661,0.2542372881355932,0.6101694915254238,0.4067796610169492,0.3389830508474576,0.6271186440677966,0.5,0.3050847457627119,0.3983050847457627,0.4406779661016949,0.7796610169491526,0.9491525423728814,0.15254237288135594,0.3389830508474576,0.23728813559322035,0.9661016949152542,0.9830508474576272,0.711864406779661,0.9491525423728814,0.1694915254237288,0.6271186440677966,0.3898305084745763,0.3050847457627119,0.4915254237288136,0.5084745762711864,0.22033898305084743,0.15254237288135594,0.5084745762711864,0.4067796610169492,0.3898305084745763,0.5084745762711864,0.0847457627118644,0.4067796610169492,0.5084745762711864,0.4406779661016949,0.03389830508474576,0.4745762711864407,0.1271186440677966,0.9491525423728814,0.8813559322033898,0.6779661016949152,0.6610169491525424,0.9152542372881356,0.711864406779661
35,Félix Vá,26,Eliteserien 2024,"LWF, CF, RW",Lillestrøm,Angola,0.6271186440677966,0.559322033898305,0.6610169491525424,0.576271186440678,0.5084745762711864,0.847457627118644,0.711864406779661,0.7796610169491526,0.8389830508474576,0.15254237288135594,0.7203389830508474,0.3983050847457627,0.7796610169491526,0.8813559322033898,0.8559322033898306,0.7966101694915254,0.9152542372881356,0.6779661016949152,0.8135593220338984,0.18644067796610164,0,0.6186440677966102,0.8135593220338984,0.4745762711864407,0.559322033898305,0.2542372881355932,0.4915254237288136,0.5084745762711864,0.03389830508474578,0.2033898305084746,0.5084745762711864,0.711864406779661,0.559322033898305,0.5084745762711864,0.4067796610169492,0.6271186440677966,0.5084745762711864,0.6949152542372882,0.3559322033898305,0.559322033898305,0.5084745762711864,0.8305084745762712,0.8135593220338984,0.4406779661016949,0.7711864406779662,0.5254237288135594,0.9152542372881356
36,V. Erlien,26,Eliteserien 2024,CF,Tromsø,Norway,0.7033898305084746,0.6779661016949152,0.5423728813559322,0.7711864406779662,0.4491525423728814,0.2711864406779661,0.5254237288135594,0.711864406779661,0.6271186440677966,0.8389830508474576,0.3050847457627119,0.3983050847457627,0.6779661016949152,0.2542372881355932,0.1864406779661017,0.11016949152542373,0.15254237288135594,0.0847457627118644,0.2711864406779661,0.711864406779661,0.5,0.5677966101694916,0.13559322033898305,0.3220338983050847,0.05084745762711865,0.635593220338983,0.4915254237288136,0.5084745762711864,0.6779661016949152,0.4067796610169492,0.5084745762711864,0.5254237288135594,0.05084745762711865,0.5084745762711864,0.6271186440677966,0.576271186440678,0.5084745762711864,0.2711864406779661,0.7796610169491526,0.788135593220339,0.9661016949152542,0.4406779661016949,0.559322033898305,0.23728813559322035,0.11016949152542373,0.4576271186440678,0.5084745762711864
37,M. Mehnert,27,Eliteserien 2024,"CF, RW",Strømsgodset,Norway,0.0423728813559322,0.15254237288135594,0.788135593220339,0.025423728813559324,0.3050847457627119,0.7288135593220338,0.15254237288135594,0.1864406779661017,0.3135593220338983,0.9491525423728814,0.3050847457627119,0.3983050847457627,0.3305084745762712,0.3728813559322034,0.6610169491525424,0.06779661016949153,0.1016949152542373,0.3135593220338983,0.3220338983050847,0.47457627118644063,0.3220338983050848,0.9067796610169492,0.1016949152542373,0.8983050847457628,0.9830508474576272,0.7966101694915254,0.4915254237288136,0.5084745762711864,0.576271186440678,0.847457627118644,0.5084745762711864,0.15254237288135594,0.9830508474576272,0.5084745762711864,0.559322033898305,0.1694915254237288,0.5084745762711864,0.7627118644067796,0.1864406779661017,0.15254237288135594,0.1271186440677966,0.6779661016949152,0.8305084745762712,0.9661016949152542,0.7711864406779662,0.3389830508474576,0.4067796610169492
38,H. Udahl,27,Eliteserien 2024,CF,HamKam,Norway,0.11864406779661017,0.13559322033898305,0.23728813559322035,0.5084745762711864,0.3644067796610169,0.4067796610169492,0.3220338983050847,0.5338983050847458,0.5677966101694916,0.5,0.3050847457627119,0.3983050847457627,0.5,0.23728813559322035,0.15254237288135594,0.423728813559322,0.4067796610169492,0.7966101694915254,0.11016949152542373,0.423728813559322,0.711864406779661,0.1271186440677966,0.3474576271186441,0.3728813559322034,0.2966101694915254,0.3050847457627119,0.4915254237288136,0.5084745762711864,0.6610169491525424,0.11864406779661017,0.5084745762711864,0.3220338983050847,0.2966101694915254,0.5084745762711864,0.9152542372881356,0.3220338983050847,0.5084745762711864,0.3728813559322034,0.3389830508474576,0.788135593220339,0.1271186440677966,0.6440677966101694,0.3983050847457627,0.559322033898305,0.8983050847457628,0.22033898305084745,0.6101694915254238
39,S. Liseth,27,Eliteserien 2024,"CF, AMF",Haugesund,Norway,0.11864406779661017,0.288135593220339,0.4067796610169492,0.16101694915254236,0.211864406779661,0.4406779661016949,0.5932203389830508,0.6271186440677966,0.3135593220338983,0.15254237288135594,0.7627118644067796,0.3983050847457627,0.6440677966101694,0.3050847457627119,0.2711864406779661,0.3983050847457627,0.3559322033898305,0.7457627118644068,0.7372881355932204,0.8220338983050848,0.03389830508474578,0.9322033898305084,0.3220338983050847,0.4152542372881356,0.2542372881355932,0.3050847457627119,0.4915254237288136,0.5084745762711864,0.5084745762711864,0.5084745762711864,0.5084745762711864,0.5932203389830508,0.2542372881355932,0.5084745762711864,0.6440677966101694,0.423728813559322,0.5084745762711864,0.5254237288135594,0.11016949152542373,0.7542372881355932,0.2966101694915254,0.05084745762711865,0.5,0.3220338983050847,0.9830508474576272,0.5932203389830508,0.15254237288135594
40,E. Kitolano,27,Eliteserien 2024,"RWF, LWF, LW",Lillestrøm,Norway,0.5169491525423728,0.6101694915254238,0.3050847457627119,0.5084745762711864,0.8305084745762712,0.3898305084745763,0.7457627118644068,0.8305084745762712,0.6271186440677966,0.15254237288135594,0.3050847457627119,0.3983050847457627,0.6949152542372882,0.7288135593220338,0.5084745762711864,0.9152542372881356,0.7627118644067796,0.3135593220338983,0.0847457627118644,0.27118644067796616,0.18644067796610164,0.6186440677966102,0.9491525423728814,0.7542372881355932,0.23728813559322035,0.1016949152542373,0.4915254237288136,0.5084745762711864,0.27118644067796616,0.4576271186440678,0.5084745762711864,0.7457627118644068,0.23728813559322035,0.5084745762711864,0.4745762711864407,0.7796610169491526,0.5084745762711864,0.423728813559322,0.2711864406779661,0.4491525423728814,0.8983050847457628,0.19491525423728814,0.9152542372881356,0.4576271186440678,0.9661016949152542,0.8983050847457628,0.6949152542372882
41,S. Svendsen,27,Eliteserien 2024,"RW, LCMF, RAMF",Viking,Norway,0.8813559322033898,0.5932203389830508,0.8983050847457628,0.7711864406779662,0.2711864406779661,0.7796610169491526,0.6271186440677966,0.15254237288135594,0.13559322033898305,0.4322033898305085,0.9830508474576272,0.3983050847457627,0.6610169491525424,0.3559322033898305,0.3898305084745763,0.3220338983050847,0.3050847457627119,0.5847457627118644,0.3728813559322034,0.35593220338983056,0.7627118644067796,0.3813559322033898,0.3728813559322034,0.4576271186440678,0.4745762711864407,0.8813559322033898,0.4915254237288136,0.5084745762711864,0.6271186440677966,0.288135593220339,0.5084745762711864,0.6271186440677966,0.4745762711864407,0.5084745762711864,0.6779661016949152,0.6610169491525424,0.5084745762711864,0.6610169491525424,0.8305084745762712,0.23728813559322035,0.5084745762711864,0.22033898305084745,0.3389830508474576,0.288135593220339,0.2627118644067797,0.2542372881355932,0.5423728813559322
42,S. Sørløkk,27,Eliteserien 2024,"CF, RCMF3",Fredrikstad,Norway,0.2711864406779661,0.7796610169491526,0.7372881355932204,0.2033898305084746,0.7627118644067796,0.13559322033898305,0.3898305084745763,0.288135593220339,0.4322033898305085,0.6101694915254238,0.6186440677966102,0.3983050847457627,0.3050847457627119,0.3220338983050847,0.6440677966101694,0.847457627118644,0.8135593220338984,0.7796610169491526,0.6271186440677966,0.38983050847457623,0.8220338983050848,0.4915254237288136,0.847457627118644,0.6610169491525424,0.06779661016949153,0.5508474576271186,0.4915254237288136,0.5084745762711864,0.5593220338983051,0.5932203389830508,0.5084745762711864,0.3898305084745763,0.06779661016949153,0.5084745762711864,0.7288135593220338,0.288135593220339,0.5084745762711864,0.06779661016949153,0.423728813559322,0.2627118644067797,0.6610169491525424,0.7966101694915254,0.4406779661016949,0.9830508474576272,0.5,0.847457627118644,0.3728813559322034
43,J. Nuñez,27,Eliteserien 2024,CF,KFUM,Norway,0.8983050847457628,0.6610169491525424,0.288135593220339,0.9661016949152542,0.15254237288135594,0.4915254237288136,0.7288135593220338,0.576271186440678,0.6949152542372882,0.7288135593220338,0.9152542372881356,0.3983050847457627,0.7288135593220338,0.5169491525423728,0.3050847457627119,0.01694915254237288,0.22033898305084745,0.1694915254237288,0.9491525423728814,0.7372881355932204,0.5847457627118644,0.1271186440677966,0.03389830508474576,0.22033898305084745,0.8983050847457628,0.864406779661017,0.4915254237288136,0.5084745762711864,0.6440677966101696,0.9661016949152542,0.5084745762711864,0.7288135593220338,0.8983050847457628,0.5084745762711864,0.8135593220338984,0.6440677966101694,0.5084745762711864,0.7457627118644068,0.5423728813559322,0.847457627118644,0.9152542372881356,0.847457627118644,0.3389830508474576,0.4745762711864407,0.6101694915254238,0.559322033898305,0.22033898305084745
44,R. Svindland,27,Eliteserien 2024,"RW, RWF, AMF",KFUM,Norway,0.0423728813559322,0.03389830508474576,0.2033898305084746,0.16101694915254236,0.0847457627118644,0.5254237288135594,0.6779661016949152,0.652542372881356,0.5677966101694916,0.4322033898305085,0.3050847457627119,0.8728813559322034,0.6101694915254238,0.1016949152542373,0.9322033898305084,0.9322033898305084,1,0.9152542372881356,0.6610169491525424,0.06779661016949157,0.18644067796610164,0.6610169491525424,0.9067796610169492,0.2033898305084746,0.4406779661016949,0.4915254237288136,0.4915254237288136,0.5084745762711864,0.8389830508474576,0.7796610169491526,0.5084745762711864,0.6779661016949152,0.4406779661016949,0.5084745762711864,0.847457627118644,0.6101694915254238,0.5084745762711864,0.6779661016949152,0.06779661016949153,0.7542372881355932,0.8728813559322034,0.3898305084745763,0.0847457627118644,0.3728813559322034,0.7372881355932204,0.0847457627118644,0.3898305084745763
45,M. Ingebrigtsen,28,Eliteserien 2024,"CF, RW",Odds,Norway,0.5169491525423728,0.423728813559322,0.5932203389830508,0.559322033898305,0.13559322033898305,0.8135593220338984,0.5423728813559322,0.559322033898305,0.5169491525423728,0.3728813559322034,0.3050847457627119,0.3983050847457627,0.576271186440678,0.423728813559322,0.288135593220339,0.4576271186440678,0.4745762711864407,0.5847457627118644,0.559322033898305,0.576271186440678,0.4576271186440678,0.4915254237288136,0.4491525423728814,0.01694915254237288,0.559322033898305,0.22033898305084745,0.4915254237288136,0.5084745762711864,0.35593220338983056,0.576271186440678,0.5084745762711864,0.5423728813559322,0.559322033898305,0.5084745762711864,0.3898305084745763,0.5254237288135594,0.5084745762711864,0.8813559322033898,0.3983050847457627,0.9830508474576272,0.7033898305084746,0.5084745762711864,0.3983050847457627,0.01694915254237288,0.4745762711864407,0.3898305084745763,0.3389830508474576
46,L. Salvesen,28,Eliteserien 2024,CF,Viking,Norway,0.9322033898305084,0.9322033898305084,0.6949152542372882,0.7966101694915254,0.8135593220338984,0.06779661016949153,0.13559322033898305,0.13559322033898305,0.3135593220338983,0.3728813559322034,0.3050847457627119,0.3983050847457627,0.1864406779661017,0.22033898305084745,0.11864406779661017,0.7288135593220338,0.23728813559322035,0.5423728813559322,0.01694915254237288,0.22033898305084743,0.18644067796610164,0.3135593220338983,0.7966101694915254,0.711864406779661,0.8135593220338984,0.22033898305084745,0.4915254237288136,0.5084745762711864,0.8813559322033898,0.6610169491525424,0.5084745762711864,0.13559322033898305,0.8135593220338984,0.5084745762711864,0.7966101694915254,0.2033898305084746,0.5084745762711864,0.05084745762711865,0.9491525423728814,0.13559322033898305,0.2627118644067797,0.7796610169491526,0.3728813559322034,0.7457627118644068,0.23728813559322035,0.7627118644067796,0.2966101694915254
47,M. Mawa,28,Eliteserien 2024,CF,HamKam,Norway,0.847457627118644,0.8135593220338984,0.8220338983050848,0.6016949152542372,0.7796610169491526,0.1016949152542373,0.05084745762711865,0.4067796610169492,0.5169491525423728,0.15254237288135594,0.7203389830508474,0.8728813559322034,0.0847457627118644,0.559322033898305,0.2033898305084746,0.05084745762711865,0.1864406779661017,0.5,0.423728813559322,0.4067796610169492,0.3220338983050848,0.1271186440677966,0.05084745762711865,0.3050847457627119,0.15254237288135594,0.4915254237288136,0.4915254237288136,0.5084745762711864,0.4915254237288136,0.5423728813559322,0.5084745762711864,0.05084745762711865,0.15254237288135594,0.5084745762711864,0.7457627118644068,0.13559322033898305,0.5084745762711864,0.1016949152542373,0.847457627118644,0.7203389830508474,0.5084745762711864,0.8135593220338984,0.5932203389830508,0.3050847457627119,0.2627118644067797,0.4745762711864407,0.4406779661016949
48,M. Konradsen,28,Eliteserien 2024,"AMF, RDMF",Haugesund,Norway,0.1694915254237288,0.01694915254237288,0.2542372881355932,0.11864406779661017,0.05084745762711865,1,0.8813559322033898,0.5932203389830508,0.4745762711864407,0.788135593220339,0.3050847457627119,0.3983050847457627,0.711864406779661,0.2796610169491525,0.9152542372881356,0.559322033898305,0.6271186440677966,0.0847457627118644,0.8983050847457628,0.9152542372881356,0.9152542372881356,1,0.6610169491525424,0.6440677966101694,0.7627118644067796,0.5932203389830508,0.4915254237288136,0.5084745762711864,0.788135593220339,0.6779661016949152,0.5084745762711864,0.8813559322033898,0.7627118644067796,0.5084745762711864,0.7627118644067796,0.8813559322033898,0.5084745762711864,1,0.23728813559322035,0.6610169491525424,0.1271186440677966,0.3220338983050847,0.7796610169491526,0.2711864406779661,0.2966101694915254,0.01694915254237288,0.576271186440678
49,N. Castro,28,Eliteserien 2024,"LWF, CF",Brann,Norway,0.5169491525423728,0.3728813559322034,0.4576271186440678,0.6949152542372882,0.9322033898305084,0.6610169491525424,0.9661016949152542,0.9661016949152542,0.9491525423728814,0.9830508474576272,0.8220338983050848,0.3983050847457627,0.9491525423728814,0.6949152542372882,0.6949152542372882,0.9830508474576272,0.7966101694915254,0.6101694915254238,0.7796610169491526,0.3728813559322034,0.18644067796610164,0.3135593220338983,0.9830508474576272,0.4915254237288136,0.22033898305084745,0.9661016949152542,0.4915254237288136,0.5084745762711864,0.4576271186440678,0.3559322033898305,0.5084745762711864,0.9661016949152542,0.22033898305084745,0.5084745762711864,0.8813559322033898,0.9661016949152542,0.5084745762711864,0.6101694915254238,0.7372881355932204,0.8305084745762712,0.9491525423728814,0.6271186440677966,0.1271186440677966,0.5084745762711864,0.6610169491525424,0.2033898305084746,0.8983050847457628
50,O. Sæter,28,Eliteserien 2024,CF,Rosenborg,Norway,0.9661016949152542,0.8813559322033898,0.9491525423728814,0.9830508474576272,0.6949152542372882,0.01694915254237288,0.2542372881355932,0.06779661016949153,0.03389830508474576,0.652542372881356,0.847457627118644,1,0.288135593220339,0.11864406779661017,0.5254237288135594,0.8898305084745762,0.6610169491525424,0.9491525423728814,0.3050847457627119,0.0847457627118644,0.05084745762711862,0.5423728813559322,0.7372881355932204,0.5932203389830508,0.6694915254237288,0.9152542372881356,0.4915254237288136,0.5084745762711864,0.864406779661017,0.4915254237288136,0.5084745762711864,0.2542372881355932,0.6694915254237288,0.5084745762711864,0.15254237288135594,0.3050847457627119,0.5084745762711864,0.01694915254237288,0.8983050847457628,0.06779661016949153,0.3898305084745763,0.03389830508474576,0.025423728813559324,0.7796610169491526,0.3305084745762712,0.9491525423728814,0.2457627118644068
51,O. Midtskogen,29,Eliteserien 2024,CF,Odds,Norway,0.211864406779661,0.9661016949152542,0.6779661016949152,0.059322033898305086,0.6186440677966102,0.05084745762711865,0.22033898305084745,0.4322033898305085,0.3135593220338983,0.15254237288135594,0.9491525423728814,0.3983050847457627,0.2033898305084746,0.03389830508474576,0.423728813559322,0.5169491525423728,0.3813559322033898,0.0847457627118644,0.6101694915254238,0.016949152542372836,0.5847457627118644,0.4915254237288136,0.559322033898305,0.8389830508474576,0.559322033898305,0.6864406779661016,0.4915254237288136,0.5084745762711864,0.5932203389830508,0.9830508474576272,0.5084745762711864,0.22033898305084745,0.559322033898305,0.5084745762711864,0.864406779661017,0.15254237288135594,0.5084745762711864,0.0847457627118644,0.864406779661017,0.06779661016949153,0.1271186440677966,0.19491525423728814,0.1271186440677966,1,0.9491525423728814,0.9661016949152542,0.05084745762711865
52,B. Finne,29,Eliteserien 2024,CF,Brann,Norway,0.7966101694915254,0.9830508474576272,0.8220338983050848,0.3389830508474576,1,0.3220338983050847,0.2033898305084746,0.23728813559322035,0.3135593220338983,0.4322033898305085,0.8813559322033898,0.8728813559322034,0.13559322033898305,0.6101694915254238,0.1016949152542373,0.1694915254237288,0.06779661016949153,0.423728813559322,0.4915254237288136,0.771186440677966,0.7627118644067796,0.7372881355932204,0.1864406779661017,0.05084745762711865,0.1016949152542373,0.7796610169491526,0.4915254237288136,0.5084745762711864,0.47457627118644063,0.1016949152542373,0.5084745762711864,0.2033898305084746,0.1016949152542373,0.5084745762711864,0.711864406779661,0.23728813559322035,0.5084745762711864,0.1864406779661017,1,0.5254237288135594,0.1271186440677966,0.5254237288135594,0.7627118644067796,0.13559322033898305,0.0847457627118644,0.6610169491525424,0.7288135593220338
53,Z. Tripić,31,Eliteserien 2024,"LW, LWF, LAMF",Viking,Croatia,0.4067796610169492,0.2542372881355932,0.9830508474576272,0.847457627118644,0.423728813559322,0.5084745762711864,0.9322033898305084,1,1,1,0.8813559322033898,0.7966101694915254,1,0.847457627118644,1,0.6440677966101694,0.423728813559322,0.7627118644067796,0.3559322033898305,0.5,0.3813559322033898,0.8220338983050848,0.5932203389830508,1,0.6949152542372882,1,0.4915254237288136,0.5084745762711864,0.11864406779661019,0.01694915254237288,0.5084745762711864,0.9322033898305084,0.6949152542372882,0.5084745762711864,0.1864406779661017,0.9322033898305084,0.5084745762711864,0.3050847457627119,0.635593220338983,0.8813559322033898,0.7288135593220338,0.6610169491525424,0.8983050847457628,0.5423728813559322,0.9152542372881356,0.1864406779661017,1
54,T. Børven,32,Eliteserien 2024,CF,Odds,Norway,0.576271186440678,0.3559322033898305,0.059322033898305086,0.6610169491525424,0.11864406779661017,0.03389830508474576,0.06779661016949153,0.01694915254237288,0.01694915254237288,0.15254237288135594,0.3050847457627119,0.3983050847457627,0.23728813559322035,0.01694915254237288,0.03389830508474576,0.2033898305084746,0.05084745762711865,0.4661016949152542,0.5084745762711864,0.7372881355932204,0.9152542372881356,0.8220338983050848,0.2033898305084746,0.23728813559322035,0.2966101694915254,0.1016949152542373,0.4915254237288136,0.5084745762711864,0.9745762711864406,0.6101694915254238,0.5084745762711864,0.06779661016949153,0.2966101694915254,0.5084745762711864,0.06779661016949153,0.0847457627118644,0.5084745762711864,0.03389830508474576,0.22033898305084745,0.559322033898305,0.1271186440677966,0.01694915254237288,0.025423728813559324,0.6610169491525424,0.01694915254237288,0.5423728813559322,0.11016949152542373
55,T. Lehne Olsen,33,Eliteserien 2024,CF,Lillestrøm,Norway,0.6016949152542372,0.864406779661017,0.11016949152542373,0.4406779661016949,0.5508474576271186,0.0847457627118644,0.3389830508474576,0.1016949152542373,0.06779661016949153,0.3220338983050847,0.6186440677966102,0.3983050847457627,0.15254237288135594,0.15254237288135594,0.3559322033898305,0.6271186440677966,0.1694915254237288,0.847457627118644,0.1694915254237288,0.5593220338983051,0.8220338983050848,0.6186440677966102,0.5084745762711864,0.7288135593220338,0.2966101694915254,0.3898305084745763,0.4915254237288136,0.5084745762711864,0.9322033898305084,0.6271186440677966,0.5084745762711864,0.3389830508474576,0.2966101694915254,0.5084745762711864,0.8983050847457628,0.3898305084745763,0.5084745762711864,0.11864406779661017,0.9322033898305084,0.4915254237288136,0.3389830508474576,0.1694915254237288,0.05084745762711865,0.8983050847457628,0.3305084745762712,0.7457627118644068,0.2033898305084746
56,P. Kirkevold,33,Eliteserien 2024,CF,HamKam,Norway,0.211864406779661,0.7288135593220338,0.2711864406779661,0.0847457627118644,0.3898305084745763,0.11864406779661017,0.576271186440678,0.4322033898305085,0.211864406779661,0.6101694915254238,0.3050847457627119,0.3983050847457627,0.5,0.423728813559322,0.13559322033898305,0.1864406779661017,0.288135593220339,0.652542372881356,0.9322033898305084,0.15254237288135597,0.5847457627118644,0.4915254237288136,0.15254237288135594,0.1694915254237288,0.559322033898305,0.4406779661016949,0.4915254237288136,0.5084745762711864,0.5338983050847458,0.7288135593220338,0.5084745762711864,0.576271186440678,0.559322033898305,0.5084745762711864,1,0.559322033898305,0.5084745762711864,0.13559322033898305,0.5423728813559322,0.2966101694915254,0.7966101694915254,0.11864406779661017,0.6440677966101694,0.6271186440677966,0.8050847457627118,0.6440677966101694,0.4745762711864407
57,A. Tveter,33,Eliteserien 2024,CF,Sandefjord,Norway,0.3305084745762712,0.4576271186440678,0.423728813559322,0.7372881355932204,0.06779661016949153,0.22033898305084745,0.1694915254237288,0.3644067796610169,0.3135593220338983,0.652542372881356,0.6610169491525424,0.3983050847457627,0.2711864406779661,0.05084745762711865,0.05084745762711865,0.03389830508474576,0.11864406779661017,0.0847457627118644,0.6779661016949152,0.8813559322033898,0.9152542372881356,0.3135593220338983,0.0847457627118644,0.3898305084745763,0.9322033898305084,0.6101694915254238,0.4915254237288136,0.5084745762711864,0.9491525423728814,0.7966101694915254,0.5084745762711864,0.1694915254237288,0.9322033898305084,0.5084745762711864,0.9830508474576272,0.03389830508474576,0.5084745762711864,0.3220338983050847,0.0847457627118644,0.923728813559322,0.6186440677966102,0.23728813559322035,0.06779661016949153,0.7966101694915254,0.03389830508474576,0.9322033898305084,0.11016949152542373
